Date,City,Air Quality Index,Carbon Monoxide,Nitric Oxide,Nitrogen Oxide,Ozone,Sulfur Dioxide,Ammonia,Particulate matter 2.5 micrometers,Particulate matter 10 micrometers
2025-09-08 18:00:00,London,2,103.9,0.14,2.17,83.24,1.64,0.02,0.86,2.23
2025-09-08 19:00:00,London,2,104.0,0.04,2.58,81.6,1.71,0.02,0.84,2.25
2025-09-08 20:00:00,London,2,104.28,0.0,2.71,80.89,1.74,0.03,0.81,2.26
2025-09-08 21:00:00,London,2,104.47,0.0,2.71,81.06,1.73,0.03,0.79,2.23
2025-09-08 22:00:00,London,2,104.48,0.0,2.67,81.53,1.71,0.03,0.77,2.17
2025-09-08 23:00:00,London,2,104.48,0.0,2.59,82.01,1.65,0.03,0.72,2.01
2025-09-09 00:00:00,London,2,104.39,0.0,2.57,82.32,1.62,0.03,0.67,1.84
2025-09-09 01:00:00,London,2,104.38,0.0,2.62,82.08,1.63,0.04,0.64,1.71
2025-09-09 02:00:00,London,2,104.46,0.0,2.64,81.52,1.63,0.05,0.61,1.56
2025-09-09 03:00:00,London,2,104.71,0.0,2.63,80.72,1.61,0.05,0.56,1.4
2025-09-09 04:00:00,London,2,104.79,0.0,2.62,79.68,1.59,0.06,0.53,1.25
2025-09-09 05:00:00,London,2,105.17,0.0,2.63,78.75,1.57,0.08,0.5,1.14
2025-09-09 06:00:00,London,2,105.49,0.0,2.64,77.76,1.55,0.11,0.5,1.05
2025-09-09 07:00:00,London,2,105.82,0.0,2.64,76.62,1.53,0.16,0.5,0.99
2025-09-09 08:00:00,London,2,105.83,0.06,2.68,75.85,1.52,0.21,0.5,0.95
2025-09-09 09:00:00,London,2,105.82,0.22,2.53,75.52,1.53,0.27,0.5,0.94
2025-09-09 10:00:00,London,2,105.63,0.35,2.31,75.67,1.53,0.33,0.51,0.97
2025-09-09 11:00:00,London,2,105.41,0.36,2.13,76.27,1.52,0.38,0.54,1.03
2025-09-09 12:00:00,London,2,105.35,0.29,2.06,76.71,1.48,0.43,0.59,1.12
2025-09-09 12:00:00,London,2,104.48,0.23,1.62,78.35,1.15,0.68,0.61,1.18
2025-09-09 13:00:00,London,2,105.3,0.22,2.07,76.74,1.42,0.46,0.62,1.18
2025-09-09 13:00:00,London,2,104.42,0.19,1.62,79.05,1.15,0.64,0.62,1.19
2025-09-09 14:00:00,London,2,104.36,0.22,1.47,79.92,1.1,0.58,0.6,1.1
2025-09-09 15:00:00,London,2,103.92,0.23,1.35,80.42,1.04,0.56,0.59,0.98
2025-09-09 16:00:00,London,2,103.61,0.23,1.28,80.82,1.01,0.57,0.57,0.87
2025-09-09 17:00:00,London,2,103.44,0.21,1.34,81.41,1.01,0.61,0.54,0.78
2025-09-09 18:00:00,London,2,103.12,0.14,1.55,81.06,1.04,0.7,0.51,0.74
2025-09-09 19:00:00,London,2,102.98,0.05,1.84,80.2,1.1,0.82,0.5,0.75
2025-09-09 20:00:00,London,2,103.25,0.0,2.03,79.22,1.16,0.95,0.5,0.78
2025-09-09 21:00:00,London,2,103.46,0.0,2.12,78.09,1.19,1.07,0.5,0.8
2025-09-09 22:00:00,London,2,103.52,0.0,2.16,76.77,1.18,1.17,0.5,0.82
2025-09-09 23:00:00,London,2,104.09,0.0,2.17,75.07,1.15,1.26,0.5,0.83
2025-09-10 00:00:00,London,2,104.3,0.0,2.17,73.15,1.11,1.26,0.5,0.86
2025-09-10 01:00:00,London,2,104.42,0.0,2.05,71.85,1.02,1.09,0.5,0.9
2025-09-10 02:00:00,London,2,103.23,0.0,1.97,72.43,1.0,0.61,0.5,0.84
2025-09-10 03:00:00,London,2,103.15,0.0,1.73,73.21,0.85,0.41,0.5,0.8
2025-09-10 04:00:00,London,2,103.26,0.0,1.6,73.84,0.75,0.28,0.5,0.81
2025-09-10 05:00:00,London,2,103.51,0.0,1.64,74.21,0.74,0.18,0.5,0.79
2025-09-10 06:00:00,London,2,104.27,0.0,1.9,73.83,0.83,0.12,0.5,0.79
2025-09-10 07:00:00,London,2,105.67,0.0,2.18,72.68,0.93,0.11,0.54,0.87
2025-09-10 08:00:00,London,2,108.65,0.0,2.44,71.58,1.04,0.14,0.65,1.06
2025-09-10 09:00:00,London,2,113.74,0.01,2.59,72.17,1.11,0.16,0.82,1.27
2025-09-10 10:00:00,London,2,118.45,0.03,2.68,72.67,1.13,0.17,0.98,1.45
2025-09-10 11:00:00,London,2,121.36,0.06,2.95,72.4,1.28,0.18,1.08,1.58
2025-09-10 12:00:00,London,2,121.23,0.11,3.31,70.64,1.45,0.17,1.12,1.64
2025-09-10 13:00:00,London,2,119.74,0.16,3.42,69.12,1.52,0.15,1.1,1.62
2025-09-10 14:00:00,London,2,118.01,0.16,3.4,68.34,1.52,0.13,1.06,1.6
2025-09-10 15:00:00,London,2,118.39,0.14,3.34,68.92,1.49,0.13,1.07,1.64
2025-09-10 16:00:00,London,2,121.48,0.1,3.32,70.27,1.45,0.14,1.09,1.7
2025-09-10 17:00:00,London,2,127.31,0.09,3.14,72.75,1.36,0.16,1.1,1.76
2025-09-10 18:00:00,London,2,133.16,0.07,3.02,74.81,1.29,0.14,1.09,1.92
2025-09-10 19:00:00,London,2,134.68,0.03,3.12,76.08,1.31,0.09,1.24,2.46
2025-09-10 20:00:00,London,2,125.28,0.0,2.96,73.75,1.33,0.06,1.88,4.02
2025-09-10 21:00:00,London,2,111.42,0.0,2.48,64.93,1.26,0.1,2.41,5.41
2025-09-10 22:00:00,London,2,118.37,0.0,2.12,64.83,1.1,0.16,2.18,5.39
2025-09-10 23:00:00,London,2,136.26,0.0,1.8,73.64,0.95,0.18,1.76,4.86
2025-09-11 00:00:00,London,2,142.91,0.0,1.67,77.43,0.91,0.16,1.48,4.52
2025-09-11 01:00:00,London,2,140.35,0.0,1.6,77.21,0.89,0.14,1.28,4.11
2025-09-11 02:00:00,London,2,140.59,0.0,1.54,78.01,0.86,0.12,1.09,3.41
2025-09-11 03:00:00,London,2,146.34,0.0,1.5,81.33,0.84,0.1,0.99,2.92
2025-09-11 04:00:00,London,2,147.57,0.0,1.51,83.01,0.85,0.09,1.03,2.8
2025-09-11 05:00:00,London,2,140.0,0.0,1.54,82.56,0.86,0.07,1.14,2.9
2025-09-11 06:00:00,London,2,130.77,0.0,1.63,80.75,0.9,0.05,1.29,3.0
2025-09-11 07:00:00,London,2,126.24,0.0,1.7,78.86,0.93,0.03,1.45,3.13
2025-09-11 08:00:00,London,2,124.85,0.02,2.01,76.7,1.07,0.03,1.56,3.16
2025-09-11 09:00:00,London,2,124.61,0.11,2.26,74.66,1.18,0.03,1.59,3.31
2025-09-11 10:00:00,London,2,122.74,0.25,2.14,73.15,1.24,0.03,1.57,3.58
2025-09-11 11:00:00,London,2,118.56,0.32,1.84,71.98,1.24,0.03,1.63,4.17
2025-09-11 12:00:00,London,2,115.09,0.29,1.5,72.1,1.18,0.03,1.63,4.67
2025-09-11 13:00:00,London,2,114.98,0.26,1.26,71.28,1.09,0.04,1.57,4.73
2025-09-11 14:00:00,London,2,120.89,0.23,1.04,68.67,0.94,0.03,1.39,4.22
2025-09-11 15:00:00,London,2,128.75,0.22,0.97,66.45,0.87,0.04,1.23,3.79
2025-09-11 16:00:00,London,2,130.35,0.21,0.99,67.1,0.85,0.04,1.13,3.59
2025-09-11 17:00:00,London,2,124.84,0.17,1.07,68.72,0.84,0.04,1.05,3.37
2025-09-11 18:00:00,London,2,119.29,0.1,1.25,69.36,0.85,0.04,0.99,3.15
2025-09-11 19:00:00,London,2,116.81,0.03,1.46,68.99,0.87,0.04,0.97,3.09
2025-09-11 20:00:00,London,2,114.27,0.0,1.55,68.03,0.88,0.04,0.96,3.05
2025-09-11 21:00:00,London,2,110.66,0.0,1.58,68.6,0.88,0.04,0.94,3.05
2025-09-11 22:00:00,London,2,105.4,0.0,1.58,71.82,0.87,0.04,0.92,2.99
2025-09-11 23:00:00,London,2,102.24,0.0,1.55,74.35,0.86,0.04,0.9,2.93
2025-09-12 00:00:00,London,2,103.46,0.0,1.51,73.98,0.85,0.05,0.91,2.99
2025-09-12 01:00:00,London,2,106.77,0.0,1.49,71.89,0.85,0.05,0.93,3.05
2025-09-12 02:00:00,London,2,109.46,0.0,1.45,70.11,0.83,0.06,0.93,3.05
2025-09-12 03:00:00,London,2,111.25,0.0,1.4,69.68,0.82,0.06,0.91,2.96
2025-09-12 04:00:00,London,2,112.67,0.0,1.37,69.79,0.8,0.06,0.86,2.8
2025-09-12 05:00:00,London,2,113.22,0.0,1.35,70.1,0.79,0.06,0.82,2.67
2025-09-12 06:00:00,London,2,113.36,0.0,1.38,70.7,0.81,0.06,0.8,2.59
2025-09-12 07:00:00,London,2,112.58,0.0,1.43,71.45,0.83,0.06,0.78,2.51
2025-09-12 08:00:00,London,2,111.11,0.02,1.5,72.68,0.86,0.05,0.75,2.32
2025-09-12 09:00:00,London,2,109.96,0.1,1.5,74.24,0.87,0.04,0.73,2.16
2025-09-12 10:00:00,London,2,109.8,0.16,1.47,76.11,0.89,0.03,0.73,2.11
2025-09-12 11:00:00,London,2,109.62,0.19,1.41,78.06,0.91,0.03,0.74,2.08
2025-09-12 12:00:00,London,2,110.42,0.2,1.33,80.57,0.93,0.02,0.8,2.22
2025-09-12 13:00:00,London,2,110.95,0.19,1.26,83.14,0.95,0.02,0.88,2.41
2025-09-12 14:00:00,London,2,111.41,0.19,1.18,85.2,0.95,0.02,0.99,2.7
2025-09-12 15:00:00,London,2,111.53,0.2,1.12,86.1,0.95,0.02,1.05,2.89
2025-09-12 16:00:00,London,2,111.56,0.2,1.12,86.14,0.95,0.02,1.04,2.97
2025-09-12 17:00:00,London,2,111.81,0.16,1.25,85.58,0.96,0.02,0.97,2.89
2025-09-12 18:00:00,London,2,111.38,0.07,1.48,84.2,0.95,0.02,0.83,2.45
2025-09-12 19:00:00,London,2,110.85,0.01,1.66,83.13,0.93,0.02,0.66,1.98
2025-09-12 20:00:00,London,2,111.25,0.0,1.76,83.07,0.94,0.02,0.52,1.36
2025-09-12 21:00:00,London,2,112.3,0.0,1.91,83.15,0.94,0.02,0.52,1.14
2025-09-12 22:00:00,London,2,113.08,0.0,2.05,83.38,0.96,0.02,0.53,1.11
2025-09-12 23:00:00,London,2,112.23,0.0,2.1,83.11,0.94,0.02,0.56,1.11
2025-09-13 00:00:00,London,2,111.4,0.0,2.08,83.42,0.92,0.02,0.6,1.21
2025-09-13 01:00:00,London,2,110.48,0.0,2.0,84.29,0.9,0.02,0.65,1.37
2025-09-13 02:00:00,London,2,109.05,0.0,1.9,85.59,0.84,0.02,0.69,1.51
2025-09-13 03:00:00,London,2,107.3,0.0,1.81,86.46,0.82,0.02,0.71,1.62
2025-09-13 04:00:00,London,2,106.1,0.0,1.75,85.67,0.8,0.02,0.7,1.65
2025-09-13 05:00:00,London,2,106.11,0.0,1.73,83.17,0.79,0.02,0.69,1.63
2025-09-13 06:00:00,London,2,106.3,0.0,1.78,79.88,0.79,0.02,0.67,1.54
2025-09-13 07:00:00,London,2,106.5,0.0,1.85,77.94,0.81,0.02,0.67,1.5
2025-09-13 08:00:00,London,2,106.85,0.02,1.94,77.93,0.89,0.02,0.73,1.63
2025-09-13 09:00:00,London,2,106.71,0.11,1.91,78.99,0.94,0.02,0.78,1.77
2025-09-13 10:00:00,London,2,106.22,0.21,1.75,80.67,0.97,0.02,0.82,1.89
2025-09-13 11:00:00,London,2,105.3,0.26,1.54,82.17,0.98,0.02,0.85,2.03
2025-09-13 12:00:00,London,2,103.8,0.25,1.36,83.55,0.97,0.02,0.87,2.18
2025-09-13 12:00:00,London,2,102.86,0.28,1.38,83.55,0.92,0.02,0.88,2.13
2025-09-13 13:00:00,London,2,102.48,0.23,1.22,85.56,0.96,0.02,0.9,2.38
2025-09-13 13:00:00,London,2,101.87,0.26,1.21,85.12,0.92,0.02,0.92,2.36
2025-09-13 14:00:00,London,2,101.25,0.24,1.11,87.33,0.94,0.02,1.02,2.78
2025-09-13 15:00:00,London,2,100.27,0.21,1.09,90.24,0.98,0.02,1.13,3.3
2025-09-13 16:00:00,London,2,99.38,0.19,1.14,92.92,1.01,0.03,1.22,3.76
2025-09-13 17:00:00,London,2,99.0,0.15,1.24,94.14,1.0,0.05,1.21,3.85
2025-09-13 18:00:00,London,2,99.11,0.09,1.41,92.76,0.99,0.07,1.11,3.51
2025-09-13 19:00:00,London,2,99.4,0.02,1.6,90.04,0.99,0.08,0.99,3.05
2025-09-13 20:00:00,London,2,99.64,0.0,1.69,87.44,1.0,0.1,0.88,2.55
2025-09-13 21:00:00,London,2,100.01,0.0,1.74,86.35,1.0,0.11,0.8,2.21
2025-09-13 22:00:00,London,2,100.01,0.0,1.77,85.96,1.0,0.11,0.74,1.99
2025-09-13 23:00:00,London,2,99.79,0.0,1.83,86.01,1.02,0.12,0.73,1.98
2025-09-14 00:00:00,London,2,99.54,0.0,1.96,86.5,1.11,0.12,0.77,2.1
2025-09-14 01:00:00,London,2,99.39,0.0,2.12,86.76,1.2,0.14,0.8,2.23
2025-09-14 02:00:00,London,2,99.32,0.0,2.32,87.25,1.33,0.15,0.82,2.31
2025-09-14 03:00:00,London,2,99.06,0.0,2.66,87.66,1.54,0.15,0.83,2.38
2025-09-14 04:00:00,London,2,98.9,0.0,3.01,88.07,1.76,0.15,0.83,2.42
2025-09-14 05:00:00,London,2,98.73,0.0,3.33,88.63,1.97,0.14,0.83,2.44
2025-09-14 06:00:00,London,2,99.11,0.0,3.59,89.89,2.17,0.12,0.85,2.56
2025-09-14 07:00:00,London,2,99.76,0.0,3.78,90.68,2.35,0.09,0.89,2.74
2025-09-14 08:00:00,London,2,101.11,0.01,3.96,89.65,2.47,0.1,0.92,2.85
2025-09-14 09:00:00,London,2,102.43,0.07,4.02,86.55,2.46,0.18,1.0,2.9
2025-09-14 10:00:00,London,2,103.12,0.22,3.68,81.88,2.29,0.31,1.12,2.88
2025-09-14 11:00:00,London,2,102.99,0.14,3.67,76.7,2.08,0.38,1.24,2.67
2025-09-14 12:00:00,London,2,102.16,0.19,3.66,72.02,2.08,0.36,1.38,2.63
2025-09-14 13:00:00,London,2,101.24,0.22,3.53,68.45,2.1,0.34,1.57,2.9
2025-09-14 14:00:00,London,2,100.86,0.18,3.49,64.74,1.97,0.39,1.68,3.09
2025-09-14 15:00:00,London,2,100.38,0.17,3.6,60.26,1.69,0.45,1.6,2.92
2025-09-14 16:00:00,London,1,101.08,0.15,4.04,56.38,1.52,0.52,1.57,2.84
2025-09-14 17:00:00,London,1,100.46,0.12,4.39,56.86,1.53,0.45,2.22,3.68
2025-09-14 18:00:00,London,2,91.03,0.04,3.96,66.52,1.54,0.22,4.34,6.57
2025-09-14 19:00:00,London,2,83.25,0.0,3.14,76.84,1.45,0.1,5.23,8.19
2025-09-14 20:00:00,London,2,81.78,0.0,2.72,80.2,1.32,0.07,4.21,6.92
2025-09-14 21:00:00,London,2,81.2,0.0,2.55,80.56,1.24,0.05,3.73,6.33
2025-09-14 22:00:00,London,2,81.43,0.0,2.46,80.76,1.23,0.03,3.93,6.98
2025-09-14 23:00:00,London,2,83.68,0.0,2.35,80.54,1.28,0.02,4.52,8.91
2025-09-15 00:00:00,London,2,90.04,0.0,2.19,77.95,1.32,0.01,5.11,11.49
2025-09-15 01:00:00,London,2,95.78,0.0,2.03,75.9,1.31,0.02,5.24,13.41
2025-09-15 02:00:00,London,2,97.42,0.0,1.73,78.23,1.16,0.02,4.54,12.48
2025-09-15 03:00:00,London,2,99.03,0.0,1.54,82.16,1.04,0.02,3.58,10.4
2025-09-15 04:00:00,London,2,100.82,0.0,1.44,82.61,0.97,0.02,2.96,9.12
2025-09-15 05:00:00,London,2,101.59,0.0,1.35,81.4,0.91,0.03,2.58,8.23
2025-09-15 06:00:00,London,2,102.44,0.0,1.31,82.75,0.89,0.03,2.48,8.14
2025-09-15 07:00:00,London,2,103.56,0.0,1.28,84.33,0.88,0.03,2.49,8.44
2025-09-15 08:00:00,London,2,104.22,0.01,1.27,83.96,0.88,0.03,2.48,8.48
2025-09-15 09:00:00,London,2,104.24,0.08,1.21,82.11,0.88,0.03,2.42,8.13
2025-09-15 10:00:00,London,2,103.99,0.14,1.09,80.88,0.87,0.03,2.34,7.59
2025-09-15 11:00:00,London,2,103.48,0.17,0.99,80.21,0.85,0.03,2.27,7.1
2025-09-15 12:00:00,London,2,103.08,0.17,0.94,79.78,0.84,0.03,2.13,6.6
2025-09-15 13:00:00,London,2,102.68,0.16,0.91,79.36,0.85,0.03,2.05,6.4
2025-09-15 14:00:00,London,2,102.54,0.16,0.9,78.69,0.84,0.03,1.99,6.03
2025-09-15 15:00:00,London,2,102.93,0.16,0.89,76.68,0.82,0.03,1.95,5.72
2025-09-15 16:00:00,London,2,103.78,0.15,0.89,74.13,0.81,0.04,1.86,5.54
2025-09-15 17:00:00,London,2,107.18,0.13,0.96,71.89,0.79,0.05,1.66,5.26
2025-09-15 18:00:00,London,2,113.03,0.08,1.09,70.5,0.77,0.07,1.45,4.84
2025-09-15 19:00:00,London,2,116.24,0.02,1.24,69.34,0.76,0.09,1.35,4.61
2025-09-15 20:00:00,London,2,115.77,0.0,1.3,68.21,0.77,0.11,1.33,4.8
2025-09-15 21:00:00,London,2,114.53,0.0,1.36,67.5,0.79,0.13,1.43,5.38
2025-09-15 22:00:00,London,2,114.19,0.0,1.4,67.73,0.82,0.14,1.58,6.0
2025-09-15 23:00:00,London,2,114.87,0.0,1.42,68.12,0.85,0.15,1.7,6.67
2025-09-16 00:00:00,London,2,116.93,0.0,1.45,68.44,0.89,0.16,1.78,7.14
2025-09-16 01:00:00,London,2,119.27,0.0,1.48,68.6,0.91,0.17,1.8,7.25
2025-09-16 02:00:00,London,2,121.02,0.0,1.49,68.18,0.9,0.17,1.76,6.84
2025-09-16 03:00:00,London,2,122.9,0.0,1.49,67.97,0.89,0.16,1.65,5.93
2025-09-16 04:00:00,London,2,124.24,0.0,1.49,67.85,0.87,0.14,1.46,4.91
2025-09-16 05:00:00,London,2,125.14,0.0,1.47,68.04,0.86,0.14,1.23,4.13
2025-09-16 06:00:00,London,2,125.95,0.0,1.46,68.56,0.84,0.15,1.02,3.51
2025-09-16 07:00:00,London,2,126.31,0.0,1.45,68.84,0.83,0.16,0.85,2.97
2025-09-16 08:00:00,London,2,125.94,0.01,1.48,68.81,0.85,0.18,0.74,2.69
2025-09-16 09:00:00,London,2,125.47,0.05,1.57,68.46,0.9,0.21,0.67,2.49
2025-09-16 10:00:00,London,2,124.82,0.06,1.68,68.03,0.94,0.22,0.62,2.25
2025-09-16 11:00:00,London,2,124.29,0.08,1.75,67.73,0.97,0.22,0.56,1.98
2025-09-16 12:00:00,London,2,124.17,0.11,1.79,67.95,1.0,0.22,0.53,1.77
2025-09-16 13:00:00,London,2,124.33,0.16,1.79,68.65,1.04,0.23,0.52,1.68
2025-09-16 14:00:00,London,2,124.57,0.16,1.83,69.81,1.09,0.25,0.52,1.67
2025-09-16 15:00:00,London,2,124.72,0.15,1.96,70.74,1.14,0.25,0.54,1.78
2025-09-16 16:00:00,London,2,124.13,0.12,2.11,71.99,1.2,0.22,0.59,1.97
2025-09-16 17:00:00,London,2,122.56,0.07,2.26,73.4,1.27,0.19,0.65,2.26
2025-09-16 18:00:00,London,2,119.82,0.02,2.32,74.28,1.31,0.16,0.71,2.51
2025-09-16 19:00:00,London,2,116.52,0.0,2.31,74.93,1.31,0.14,0.77,2.7
2025-09-16 20:00:00,London,2,113.49,0.0,2.32,75.09,1.33,0.14,0.8,2.77
2025-09-16 21:00:00,London,2,110.46,0.0,2.42,75.18,1.35,0.13,0.8,2.61
2025-09-16 22:00:00,London,2,107.61,0.0,2.51,75.89,1.35,0.11,0.76,2.3
2025-09-16 23:00:00,London,2,105.05,0.0,2.56,77.32,1.33,0.08,0.69,1.73
2025-09-17 00:00:00,London,2,103.32,0.0,2.61,79.47,1.29,0.05,0.64,1.33
2025-09-17 01:00:00,London,2,102.24,0.0,2.67,81.15,1.31,0.03,0.63,1.19
2025-09-17 02:00:00,London,2,101.37,0.0,2.71,82.38,1.34,0.02,0.65,1.15
2025-09-17 03:00:00,London,2,101.17,0.0,2.71,83.17,1.33,0.02,0.73,1.22
2025-09-17 04:00:00,London,2,101.07,0.0,2.67,83.55,1.3,0.02,0.84,1.39
2025-09-17 05:00:00,London,2,101.45,0.0,2.65,84.6,1.3,0.05,1.05,1.76
2025-09-17 06:00:00,London,2,101.23,0.0,2.65,85.51,1.38,0.09,1.36,2.54
2025-09-17 07:00:00,London,2,100.63,0.0,2.6,86.73,1.47,0.13,1.66,3.63
2025-09-17 08:00:00,London,2,100.22,0.0,2.67,87.79,1.61,0.17,1.91,5.19
2025-09-17 09:00:00,London,2,99.61,0.01,3.03,87.58,1.84,0.22,2.14,6.86
2025-09-17 10:00:00,London,2,99.55,0.05,3.29,87.6,2.01,0.27,2.33,8.05
2025-09-17 11:00:00,London,2,99.87,0.24,3.02,89.29,2.14,0.33,2.54,9.26
2025-09-17 12:00:00,London,2,100.02,0.27,2.85,91.62,2.22,0.37,2.81,10.25
2025-09-17 12:00:00,London,2,100.51,0.35,2.78,88.82,2.17,0.36,3.08,11.21
2025-09-17 13:00:00,London,2,100.35,0.27,2.79,93.55,2.28,0.37,3.14,11.17
2025-09-17 13:00:00,London,2,100.4,0.38,2.54,91.39,2.17,0.33,3.26,11.62
2025-09-17 14:00:00,London,2,100.18,0.33,2.45,93.08,2.14,0.32,3.36,11.79
2025-09-17 15:00:00,London,2,99.57,0.28,2.45,94.04,2.12,0.32,3.46,11.94
2025-09-17 16:00:00,London,2,98.87,0.22,2.56,94.46,2.11,0.32,3.51,11.98
2025-09-17 17:00:00,London,2,98.19,0.16,2.83,93.55,2.11,0.3,3.52,11.9
2025-09-17 18:00:00,London,2,97.15,0.1,3.14,91.72,2.11,0.25,3.45,11.64
2025-09-17 19:00:00,London,2,96.21,0.03,3.36,89.74,2.1,0.2,3.35,11.25
2025-09-17 20:00:00,London,2,95.57,0.0,3.43,87.94,2.1,0.16,3.2,10.69
2025-09-17 21:00:00,London,2,94.78,0.0,3.5,86.25,2.13,0.13,3.02,9.99
2025-09-17 22:00:00,London,2,94.27,0.0,3.58,84.72,2.15,0.1,2.93,9.56
2025-09-17 23:00:00,London,2,93.76,0.0,3.61,83.42,2.16,0.08,2.85,9.14
2025-09-18 00:00:00,London,2,93.15,0.0,3.63,82.27,2.15,0.08,2.77,8.73
2025-09-18 01:00:00,London,2,92.72,0.0,3.65,81.2,2.14,0.09,2.72,8.35
2025-09-18 02:00:00,London,2,92.28,0.0,3.65,80.19,2.12,0.09,2.75,8.21
2025-09-18 03:00:00,London,2,92.0,0.0,3.76,79.02,2.17,0.08,2.89,8.52
2025-09-18 04:00:00,London,2,91.64,0.0,3.88,77.76,2.22,0.08,3.01,8.94
2025-09-18 05:00:00,London,2,91.28,0.0,3.97,76.36,2.22,0.09,3.04,8.81
2025-09-18 06:00:00,London,2,90.95,0.0,4.02,74.97,2.15,0.1,2.98,8.14
2025-09-18 07:00:00,London,2,90.79,0.0,3.99,73.82,2.06,0.11,2.86,7.33
2025-09-18 08:00:00,London,2,90.36,0.01,4.11,72.75,2.01,0.11,2.76,6.49
2025-09-18 09:00:00,London,2,90.49,0.05,4.56,71.6,2.14,0.12,2.81,6.3
2025-09-18 10:00:00,London,2,90.62,0.14,4.91,70.52,2.29,0.14,2.91,6.4
2025-09-18 11:00:00,London,2,90.65,0.3,4.89,70.08,2.44,0.17,2.98,6.7
2025-09-18 12:00:00,London,2,90.95,0.49,4.55,71.04,2.5,0.19,3.0,6.83
